Datetime,UV,IRTemp,Water_Pressure,Ice_Temp,Wind_Direction,Wind_SpeedAvg,Wind_SpeedMax,Pressure,Water_Temp,Air_Temp,RH
2020-12-10 19:11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.82,66.17
2020-12-10 19:13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.86,68.64
2020-12-10 19:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.85,66.04
2020-12-10 19:17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.83,63.81
2020-12-10 19:19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.82,62.09
2020-12-10 19:21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.82,61.22
2020-12-10 19:23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.86,62.91
2020-12-10 19:25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.87,60.64
2020-12-10 19:27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.89,60.92
2020-12-10 19:29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.87,59.34
2020-12-10 19:31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.83,60.07
2020-12-10 19:33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.8,60.36
2020-12-10 19:35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.8,60.35
2020-12-10 19:37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.85,59.95
2020-12-10 19:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.93,61.2
2020-12-10 19:41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.07,60.56
2020-12-10 19:43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.16,59.55
2020-12-10 19:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.19,60.09
2020-12-10 19:47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.24,59.31
2020-12-10 19:49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.29,60.16
2020-12-10 19:51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.26,59.46
2020-12-10 19:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.26,60.43
2020-12-10 19:55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.27,59.69
2020-12-10 19:57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.29,60.03
2020-12-10 19:59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.38,58.72
2020-12-10 20:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.41,58.48
2020-12-10 20:03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.4,59.31
2020-12-10 20:05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.42,58.22
2020-12-10 20:07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.38,58.25
2020-12-10 20:09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.38,57.9
2020-12-10 20:11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.34,57.19
2020-12-10 20:13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.27,57.28
2020-12-10 20:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.26,57.84
2020-12-10 20:17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.22,56.36
2020-12-10 20:19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.11,56.84
2020-12-10 20:21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.07,57.62
2020-12-10 20:23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.1,57.85
2020-12-10 20:25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.1,58.96
2020-12-10 20:27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.08,57.37
2020-12-10 20:29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.98,57.04
2020-12-10 20:31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.93,57.05
2020-12-10 20:33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.87,56.97
2020-12-10 20:35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.82,56.56
2020-12-10 20:37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.89,57.6
2020-12-10 20:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.84,56.24
2020-12-10 20:41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.84,57.28
2020-12-10 20:43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.84,57.39
2020-12-10 20:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.84,56.87
2020-12-10 20:47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.81,59.52
2020-12-10 20:49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.83,59.09
2020-12-10 20:51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.86,59.15
2020-12-10 20:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.91,58.18
2020-12-10 20:55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.9,58.04
2020-12-10 20:57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.92,60.84
2020-12-10 20:59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.92,60.6
2020-12-10 21:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.94,60.52
2020-12-10 21:03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.97,60.74
2020-12-10 21:05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.06,61.21
2020-12-10 21:07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.1,59.68
2020-12-10 21:09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.08,61.15
2020-12-10 21:11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.1,61.41
2020-12-10 21:13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.08,61.4
2020-12-10 21:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.15,62.98
2020-12-10 21:17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.22,62.66
2020-12-10 21:19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.26,59.85
2020-12-10 21:21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.3,59.62
2020-12-10 21:23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.37,62.8
2020-12-10 21:25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.42,59.65
2020-12-10 21:27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.44,61.17
2020-12-10 21:29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.49,61.02
2020-12-10 21:31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.56,61.68
2020-12-10 21:33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.63,62.29
2020-12-10 21:35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.69,64.81
2020-12-10 21:37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.7,63.24
2020-12-10 21:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.66,62.94
2020-12-10 21:41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.63,60.7
2020-12-10 21:43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.62,60.78
2020-12-10 21:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.6,60.6
2020-12-10 21:47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.6,62.65
2020-12-10 21:49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.65,62.09
2020-12-10 21:51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.64,59.98
2020-12-10 21:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.63,60.78
2020-12-10 21:55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.6,60.37
2020-12-10 21:57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.6,60.67
2020-12-10 21:59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.58,61.26
2020-12-10 22:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.56,62.09
2020-12-10 22:03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.57,60.51
2020-12-10 22:05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.57,61.43
2020-12-10 22:07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.53,63.64
2020-12-10 22:09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.49,59.73
2020-12-10 22:11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.48,58.47
2020-12-10 22:13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.5,57.39
2020-12-10 22:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.46,56.97
2020-12-10 22:17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.49,61.06
2020-12-10 22:19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.5,59.18
2020-12-10 22:21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.59,61.28
2020-12-10 22:23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.63,61.43
2020-12-10 22:25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.7,62.33
2020-12-10 22:27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.67,62.23
2020-12-10 22:29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.67,62.43
2020-12-10 22:31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.63,61.93
2020-12-10 22:33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.51,57.99
2020-12-10 22:35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.49,58.55
2020-12-10 22:37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.41,57.02
2020-12-10 22:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.35,58.91
2020-12-10 22:41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.29,56.3
2020-12-10 22:43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.18,54.45
2020-12-10 22:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.14,55.18
2020-12-10 22:47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.15,56.22
2020-12-10 22:49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.13,57.19
2020-12-10 22:51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.14,59.7
2020-12-10 22:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.13,54.95
2020-12-10 22:55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.14,54.1
2020-12-10 22:57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.12,54.98
2020-12-10 22:59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.11,53.83
2020-12-10 23:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.08,51.83
2020-12-10 23:03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.05,55.45
2020-12-10 23:05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.06,55.38
2020-12-10 23:07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.16,59.5
2020-12-10 23:09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.25,58.09
2020-12-10 23:11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.39,62.28
2020-12-10 23:13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.45,57.61
2020-12-10 23:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.5,58.96
2020-12-10 23:17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.5,61.81
2020-12-10 23:19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.54,61.03
2020-12-10 23:21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.56,56.35
2020-12-10 23:23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.52,53.96
2020-12-10 23:25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.46,52.34
2020-12-10 23:27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.38,51.81
2020-12-10 23:29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.25,54.0
2020-12-10 23:31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.23,51.35
2020-12-10 23:33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.21,50.85
2020-12-10 23:35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.15,51.05
2020-12-10 23:37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.01,50.74
2020-12-10 23:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.97,49.21
2020-12-10 23:41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.92,48.91
2020-12-10 23:43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.96,49.03
2020-12-10 23:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.05,49.36
2020-12-10 23:47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.99,49.96
2020-12-10 23:49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.91,49.06
2020-12-10 23:51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.91,49.3
2020-12-10 23:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.89,50.37
2020-12-10 23:55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.91,49.3
2020-12-10 23:57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.89,48.04
2020-12-10 23:59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.95,51.26
2020-12-11 00:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.97,48.98
2020-12-11 00:03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.97,51.16
2020-12-11 00:05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.97,51.97
2020-12-11 00:07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.98,50.7
2020-12-11 00:09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.03,50.38
2020-12-11 00:11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.06,50.34
2020-12-11 00:13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.1,49.37
2020-12-11 00:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.22,60.1
2020-12-11 00:17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.26,50.41
2020-12-11 00:19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.35,54.89
2020-12-11 00:21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.25,52.12
2020-12-11 00:23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.29,50.52
2020-12-11 00:25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.3,51.21
2020-12-11 00:27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.33,53.14
2020-12-11 00:29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.4,52.02
2020-12-11 00:31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.46,52.94
2020-12-11 00:33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.49,53.46
2020-12-11 00:35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.5,53.23
2020-12-11 00:37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.53,49.17
2020-12-11 00:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.53,50.29
2020-12-11 00:41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.51,51.03
2020-12-11 00:43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.52,49.15
2020-12-11 00:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.52,50.48
2020-12-11 00:47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.55,49.63
2020-12-11 00:49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.57,52.15
2020-12-11 00:51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.6,53.55
2020-12-11 00:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.63,54.02
2020-12-11 00:55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.68,51.04
2020-12-11 00:57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.66,56.5
2020-12-11 00:59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.64,50.64
2020-12-11 01:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.63,54.64
2020-12-11 01:03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.67,58.13
2020-12-11 01:05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.86,59.98
2020-12-11 01:07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.08,53.43
2020-12-11 01:09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.23,64.06
2020-12-11 01:11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.38,62.81
2020-12-11 01:13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.45,61.89
2020-12-11 01:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.49,63.49
2020-12-11 01:17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.52,59.22
2020-12-11 01:19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.48,56.56
2020-12-11 01:21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.52,64.91
2020-12-11 01:23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.53,58.77
2020-12-11 01:25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.51,59.14
2020-12-11 01:27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.46,65.51
2020-12-11 01:29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.46,58.33
2020-12-11 01:31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.45,62.08
2020-12-11 01:33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.49,63.82
2020-12-11 01:35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.41,54.04
2020-12-11 01:37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.42,56.13
2020-12-11 01:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.4,55.26
2020-12-11 01:41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.48,54.86
2020-12-11 01:43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.53,58.7
2020-12-11 01:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.56,55.06
2020-12-11 01:47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.67,54.97
2020-12-11 01:49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.74,53.59
2020-12-11 01:51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.82,52.8
2020-12-11 01:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.77,52.72
2020-12-11 01:55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.79,52.45
2020-12-11 01:57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.76,52.04
2020-12-11 01:59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.67,52.49
2020-12-11 02:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.66,52.92
2020-12-11 02:03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.67,51.93
2020-12-11 02:05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.67,53.67
2020-12-11 02:07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.7,53.26
2020-12-11 02:09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.7,52.71
2020-12-11 02:11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.73,52.42
2020-12-11 02:13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.74,52.9
2020-12-11 02:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.78,53.33
2020-12-11 02:17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.88,52.9
2020-12-11 02:19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.87,53.63
2020-12-11 02:21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.92,53.56
2020-12-11 02:23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.93,53.56
2020-12-11 02:25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,52.78
2020-12-11 02:27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.77,52.5
2020-12-11 02:29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.75,52.18
2020-12-11 02:31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.63,52.35
2020-12-11 02:33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.6,51.65
2020-12-11 02:35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.61,51.67
2020-12-11 02:37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.63,52.12
2020-12-11 02:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.63,52.43
2020-12-11 02:41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.69,52.23
2020-12-11 02:43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.72,52.63
2020-12-11 02:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.76,53.93
2020-12-11 02:47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.77,53.21
